product_id,sku,name,url,price,list_price,original_price,rating_average,review_count,thumbnail_url,inventory_status,color,size
184135793,8939594002242,Quần Tất Nữ 80D Thon Chân Che Khuyết Điểm Thon Gọn Thật Chân Siêu Dai Giữ Nhiệt Dày,https://tiki.vn/product-p184135793.html?spid=184135795,185000,185000,185000,4.6,41,https://salt.tikicdn.com/cache/280x280/ts/product/a6/0a/94/94be1ef2332a210a7e71a8fad9ad9f93.jpg,available,"['1 Đen', '1Da Sáng', '1Da Vừa']","['100g 15~20C', '100g 15~20C [dẫmgót]', '70g 20~25C', '70g 20~25C [dẫmgót]']"
181248509,1621464887873,Quần Tất Nữ Che Khuyết Điểm Dày 100g Hàng Loại 1 Thật Chân Siêu Dai Siêu Bền Chống Rách Dọc,https://tiki.vn/product-p181248509.html?spid=181248514,185000,195000,195000,4.5,25,https://salt.tikicdn.com/cache/280x280/ts/product/41/6f/14/7c9655e4dca6b972f1965323565c2824.jpg,available,"['Da Sáng', 'Da Vừa', 'Đen']","['100g', '70g']"
107154227,1156502976005,Quần tất nữ hàn quốc,https://tiki.vn/product-p107154227.html?spid=107154258,45000,45000,45000,4.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0d/a7/47/b953c9de8d50c8c01e91429106d5175e.jpg,available,"['Da', 'Đen']",[]
16212451,7674422459802,Combo 6 Quần tất da nữ siêu dai và mịn,https://tiki.vn/product-p16212451.html?spid=44145983,144000,144000,144000,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/d0/ba/38/a9205ed37f5780f3db762062c819d2ed.png,available,[],[]
44350707,1795695441793,Bộ 2 quần tất nữ mỏng chất dai ,https://tiki.vn/product-p44350707.html?spid=48091199,75000,75000,75000,4.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/dc/7e/90/a0e1292b2a0f0d66f77eac4d1a5ab0ff.jpg,available,[],[]
167599454,3648061797738,Quần tất nữ 3D 6S đánh lừa thị giác Jingcui thon thật chân co giãn đàn hồi siêu tốt,https://tiki.vn/product-p167599454.html?spid=167599460,199000,199000,199000,5.0,7,https://salt.tikicdn.com/cache/280x280/ts/product/67/18/da/10082b42765a1c49d23289159771cc2a.jpg,available,[],[]
42872865,3305376373466,Quần tất nữ hàn quốc - Màu đen,https://tiki.vn/product-p42872865.html?spid=42872866,49000,49000,49000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/14/bc/1c0c79a0f1d0ab5a8531f79057866d28.jpg,available,[],[]
44350481,8189305970064,Quần tất mỏng chất dai cho nữ - Da,https://tiki.vn/product-p44350481.html?spid=48091184,28900,28900,28900,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/fa/ba/49/e6dd4562989554c25d3db68aba8a78f2.jpg,available,[],[]
68592957,5910880321506,Quần tất lót nỉ mỏng cho nữ,https://tiki.vn/product-p68592957.html?spid=185916234,78200,78998,78998,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/7a/e1/76/d3959d696ad8c1800eec3e4fecd81ee2.jpg,available,[],[]
276886514,2543964479029,Combo 2 Đôi Tất Nữ Lót Lông Cổ Cao Siêu Ấm Áp Giữ Nhiệt Rất Tốt Màu Đen,https://tiki.vn/product-p276886514.html?spid=276886515,80000,80000,80000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/fd/54/9adc9eede756cb1fb74d2f5c99dddf69.jpg,available,[],[]
68593176,3410690684867,Quần tất nữ 6s lót nỉ cả bàn,https://tiki.vn/product-p68593176.html?spid=185914453,77200,77997,77997,1.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/43/37/bc/9f349e1d6b5a3b9b19990c939c00db2c.jpg,available,[],[]
44349704,9941494940353,Quần tất mỏng chất dai cho nữ - đen,https://tiki.vn/product-p44349704.html?spid=48091174,28500,28500,28500,3.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/97/69/db/a6b3f6fc860a63d74db7958f28200c17.jpg,available,[],[]
217095014,9309110835789,Quần tất nữ tàng hình siêu dai,https://tiki.vn/product-p217095014.html?spid=217095016,45000,45000,45000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/8f/27/f0/3001560db2758f5dc19ab93138af817d.jpg,available,"['Cát cháy', 'Da', 'Ghi xám', 'Màu Đen']",[]
181247577,8739874761870,Quần Tất Xuyên Thấu Lấp Lánh 3D Da Dai Mỏng Thon Gọn Chân Giảm Mỡ Sexy Gợi Cảm Dưới 58kg,https://tiki.vn/product-p181247577.html?spid=181247602,115000,115000,115000,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/c9/6f/91/7d3c3023606ded83353b9d6ec3306a7d.jpg,available,"['Da', 'Xám', 'Đen']",[]
152345436,1887130487303,Quần tất dài qua gối phối ren quyến rũ cho nữ,https://tiki.vn/product-p152345436.html?spid=152345438,55000,55000,55000,4.6,7,https://salt.tikicdn.com/cache/280x280/ts/product/1d/76/35/8941712906609a12083cb3bcf893e1ed.jpg,available,"[' Trắng', 'Da', 'Đen']",[]
167598281,1871786457764,Quần tất nữ che khuyết điểm nhung hàng loại 1 thật chân siêu dai siêu bền đẹp,https://tiki.vn/product-p167598281.html?spid=167598349,185000,195000,195000,1.7,3,https://salt.tikicdn.com/cache/280x280/ts/product/65/b8/54/deb0dde1f52e704285c17f64ddb625f9.jpeg,available,"['Da Sáng', 'Da Vừa', 'Đen']","['100g,15-25°', '140g,10-15°', '70g,20-25°']"
